actor,region,dmu,source_sheet,source_row,land_area_m2,land_lease_value_idr,labor_cost_idr,seed_purchase_value_idr,fertilizer_purchase_value_idr,pesticide_purchase_value_idr,equipment_rent_value_idr,production_value_idr,number_of_machines,value_of_milled_grains_idr,amount_of_milled_rice_kg,supporting_equipment_cost_idr,nilaiberashasilgiling,total_revenue_of_milling_machine_idr,total_rice_purchase_kg,total_rice_purchase_idr,building_rent_cost_idr,value_of_rice_sold_idr,total_precipitation_pct,precipitation_quality_pct,value_of_rice_purchase_idr,total_cost,output_value,operational_cost,quantity_proxy,precipitation_stress_raw,actor_role,margin,rc_ratio,cost_revenue_ratio,margin_ratio,operational_burden_ratio,cost_per_quantity_proxy,output_per_quantity_proxy,negative_margin_flag,below_break_even_flag
Farmer,Garut,66,Farmer Data,67,1600.0,960000.0,600000.0,368000.0,2080000.0,208000.0,370000.0,9900000.0,,,,,,,,,,,,,,4586000.0,9900000.0,1930000.0,1600.0,,upstream production,5314000.0,2.1587440034888794,0.4632323232323232,0.5367676767676768,0.19494949494949496,2866.25,6187.5,0,0
Farmer,Garut,67,Farmer Data,68,1900.0,3325000.0,560000.0,437000.0,2470000.0,247000.0,570000.0,24750000.0,,,,,,,,,,,,,,7609000.0,24750000.0,4455000.0,1900.0,,upstream production,17141000.0,3.2527270337757916,0.30743434343434345,0.6925656565656566,0.18,4004.7368421052633,13026.315789473685,0,0
Farmer,Garut,68,Farmer Data,69,1300.0,2275000.0,500000.0,299000.0,1690000.0,169000.0,385000.0,16875000.0,,,,,,,,,,,,,,5318000.0,16875000.0,3160000.0,1300.0,,upstream production,11557000.0,3.1731854080481385,0.3151407407407407,0.6848592592592593,0.18725925925925926,4090.769230769231,12980.76923076923,0,0
Farmer,Garut,69,Farmer Data,70,2800.0,9800000.0,800000.0,644000.0,3640000.0,364000.0,660000.0,13640000.0,,,,,,,,,,,,,,15908000.0,13640000.0,11260000.0,2800.0,,upstream production,-2268000.0,0.8574302237867739,1.166275659824047,-0.16627565982404693,0.8255131964809385,5681.428571428572,4871.428571428572,1,1
Farmer,Garut,70,Farmer Data,71,2000.0,3600000.0,500000.0,460000.0,2600000.0,260000.0,590000.0,25650000.0,,,,,,,,,,,,,,8010000.0,25650000.0,4690000.0,2000.0,,upstream production,17640000.0,3.202247191011236,0.312280701754386,0.6877192982456141,0.18284600389863548,4005.0,12825.0,0,0
Farmer,Garut,71,Farmer Data,72,2000.0,3800000.0,500000.0,460000.0,2600000.0,260000.0,2690000.0,39600000.0,,,,,,,,,,,,,,10310000.0,39600000.0,6990000.0,2000.0,,upstream production,29290000.0,3.8409311348205626,0.26035353535353534,0.7396464646464647,0.1765151515151515,5155.0,19800.0,0,0
Farmer,Garut,72,Farmer Data,73,15000.0,26250000.0,13000000.0,3450000.0,19500000.0,1950000.0,2440000.0,198000000.0,,,,,,,,,,,,,,66590000.0,198000000.0,41690000.0,15000.0,,upstream production,131410000.0,2.973419432347199,0.3363131313131313,0.6636868686868687,0.21055555555555555,4439.333333333333,13200.0,0,0
Farmer,Garut,73,Farmer Data,74,1800.0,3150000.0,500000.0,414000.0,2340000.0,198000.0,550000.0,24000000.0,,,,,,,,,,,,,,7152000.0,24000000.0,4200000.0,1800.0,,upstream production,16848000.0,3.3557046979865772,0.298,0.702,0.175,3973.3333333333335,13333.333333333334,0,0
Farmer,Garut,74,Farmer Data,75,1900.0,3420000.0,560000.0,437000.0,2470000.0,247000.0,570000.0,24750000.0,,,,,,,,,,,,,,7704000.0,24750000.0,4550000.0,1900.0,,upstream production,17046000.0,3.2126168224299065,0.31127272727272726,0.6887272727272727,0.18383838383838383,4054.7368421052633,13026.315789473685,0,0
Farmer,Garut,75,Farmer Data,76,2000.0,3800000.0,500000.0,460000.0,2600000.0,260000.0,390000.0,39600000.0,,,,,,,,,,,,,,8010000.0,39600000.0,4690000.0,2000.0,,upstream production,31590000.0,4.943820224719101,0.20227272727272727,0.7977272727272727,0.11843434343434343,4005.0,19800.0,0,0
Farmer,Garut,76,Farmer Data,77,2100.0,3675000.0,500000.0,483000.0,2730000.0,273000.0,610000.0,49500000.0,,,,,,,,,,,,,,8271000.0,49500000.0,4785000.0,2100.0,,upstream production,41229000.0,5.984766050054407,0.1670909090909091,0.8329090909090909,0.09666666666666666,3938.5714285714284,23571.428571428572,0,0
Farmer,Garut,77,Farmer Data,78,1000.0,4000000.0,500000.0,230000.0,1300000.0,130000.0,300000.0,6400000.0,,,,,,,,,,,,,,6460000.0,6400000.0,4800000.0,1000.0,,upstream production,-60000.0,0.9907120743034056,1.009375,-0.009375,0.75,6460.0,6400.0,1,1
Farmer,Garut,78,Farmer Data,79,1400.0,4900000.0,500000.0,322000.0,1820000.0,182000.0,330000.0,6890000.0,,,,,,,,,,,,,,8054000.0,6890000.0,5730000.0,1400.0,,upstream production,-1164000.0,0.855475540104296,1.1689404934687952,-0.16894049346879536,0.8316400580551524,5752.857142857143,4921.428571428572,1,1
Farmer,Garut,79,Farmer Data,80,2100.0,7980000.0,800000.0,483000.0,2730000.0,273000.0,920000.0,9600000.0,,,,,,,,,,,,,,13186000.0,9600000.0,9700000.0,2100.0,,upstream production,-3586000.0,0.7280448961019262,1.3735416666666667,-0.37354166666666666,1.0104166666666667,6279.047619047619,4571.428571428572,1,1
Farmer,Garut,80,Farmer Data,81,2250.0,7875000.0,800000.0,517500.0,2925000.0,292500.0,432500.0,12840000.0,,,,,,,,,,,,,,12842500.0,12840000.0,9107500.0,2250.0,,upstream production,-2500.0,0.9998053338524431,1.0001947040498442,-0.00019470404984423675,0.7093068535825545,5707.777777777777,5706.666666666667,1,1
Farmer,Garut,81,Farmer Data,82,1200.0,600000.0,500000.0,276000.0,1560000.0,156000.0,410000.0,8325000.0,,,,,,,,,,,,,,3502000.0,8325000.0,1510000.0,1200.0,,upstream production,4823000.0,2.3772130211307823,0.42066066066066066,0.5793393393393393,0.18138138138138138,2918.3333333333335,6937.5,0,0
Farmer,Garut,82,Farmer Data,83,1000.0,500000.0,840000.0,230000.0,1300000.0,130000.0,320000.0,9300000.0,,,,,,,,,,,,,,3320000.0,9300000.0,1660000.0,1000.0,,upstream production,5980000.0,2.8012048192771086,0.35698924731182796,0.6430107526881721,0.17849462365591398,3320.0,9300.0,0,0
Farmer,Garut,83,Farmer Data,84,1000.0,500000.0,840000.0,300000.0,1300000.0,130000.0,320000.0,9300000.0,,,,,,,,,,,,,,3390000.0,9300000.0,1660000.0,1000.0,,upstream production,5910000.0,2.743362831858407,0.36451612903225805,0.635483870967742,0.17849462365591398,3390.0,9300.0,0,0
Farmer,Garut,84,Farmer Data,85,1000.0,500000.0,840000.0,300000.0,1300000.0,100000.0,320000.0,9300000.0,,,,,,,,,,,,,,3360000.0,9300000.0,1660000.0,1000.0,,upstream production,5940000.0,2.767857142857143,0.36129032258064514,0.6387096774193548,0.17849462365591398,3360.0,9300.0,0,0
Farmer,Garut,85,Farmer Data,86,2100.0,7350000.0,700000.0,483000.0,2730000.0,273000.0,365000.0,10200000.0,,,,,,,,,,,,,,11901000.0,10200000.0,8415000.0,2100.0,,upstream production,-1701000.0,0.8570708343836653,1.166764705882353,-0.16676470588235295,0.825,5667.142857142857,4857.142857142857,1,1
Farmer,Garut,86,Farmer Data,87,1200.0,4920000.0,500000.0,276000.0,1560000.0,156000.0,350000.0,6590000.0,,,,,,,,,,,,,,7762000.0,6590000.0,5770000.0,1200.0,,upstream production,-1172000.0,0.8490079876320535,1.177845220030349,-0.17784522003034903,0.8755690440060698,6468.333333333333,5491.666666666667,1,1
Farmer,Garut,87,Farmer Data,88,2240.0,7840000.0,800000.0,515200.0,2912000.0,291200.0,498000.0,12600000.0,,,,,,,,,,,,,,12856400.0,12600000.0,9138000.0,2240.0,,upstream production,-256400.0,0.9800566254939175,1.0203492063492063,-0.02034920634920635,0.7252380952380952,5739.464285714285,5625.0,1,1
Farmer,Garut,88,Farmer Data,89,1680.0,5880000.0,500000.0,386400.0,2184000.0,218400.0,386000.0,8495000.0,,,,,,,,,,,,,,9554800.0,8495000.0,6766000.0,1680.0,,upstream production,-1059800.0,0.8890819274082137,1.1247557386698057,-0.12475573866980577,0.7964685108887581,5687.380952380952,5056.547619047619,1,1
Farmer,Garut,89,Farmer Data,90,2500.0,1500000.0,800000.0,575000.0,3250000.0,325000.0,550000.0,15000000.0,,,,,,,,,,,,,,7000000.0,15000000.0,2850000.0,2500.0,,upstream production,8000000.0,2.142857142857143,0.4666666666666667,0.5333333333333333,0.19,2800.0,6000.0,0,0
Farmer,Garut,90,Farmer Data,91,2000.0,1000000.0,600000.0,460000.0,2600000.0,260000.0,390000.0,12720000.0,,,,,,,,,,,,,,5310000.0,12720000.0,1990000.0,2000.0,,upstream production,7410000.0,2.3954802259887007,0.41745283018867924,0.5825471698113207,0.15644654088050314,2655.0,6360.0,0,0
Farmer,Garut,91,Farmer Data,92,1120.0,4928000.0,500000.0,257600.0,1456000.0,145600.0,386000.0,6544000.0,,,,,,,,,,,,,,7673200.0,6544000.0,5814000.0,1120.0,,upstream production,-1129200.0,0.8528384507115675,1.1725550122249389,-0.17255501222493888,0.8884474327628362,6851.071428571428,5842.857142857143,1,1
Farmer,Garut,92,Farmer Data,93,1400.0,4900000.0,500000.0,322000.0,1820000.0,182000.0,330000.0,8180000.0,,,,,,,,,,,,,,8054000.0,8180000.0,5730000.0,1400.0,,upstream production,126000.0,1.0156444002979885,0.9845965770171149,0.015403422982885086,0.7004889975550123,5752.857142857143,5842.857142857143,0,0
Farmer,Garut,93,Farmer Data,94,1200.0,2160000.0,620000.0,276000.0,1560000.0,156000.0,310000.0,16200000.0,,,,,,,,,,,,,,5082000.0,16200000.0,3090000.0,1200.0,,upstream production,11118000.0,3.187721369539551,0.3137037037037037,0.6862962962962963,0.19074074074074074,4235.0,13500.0,0,0
Farmer,Garut,94,Farmer Data,95,3500.0,6125000.0,1480000.0,805000.0,4550000.0,455000.0,365000.0,48150000.0,,,,,,,,,,,,,,13780000.0,48150000.0,7970000.0,3500.0,,upstream production,34370000.0,3.4941944847605226,0.2861889927310488,0.7138110072689512,0.16552440290758047,3937.1428571428573,13757.142857142857,0,0
Farmer,Garut,95,Farmer Data,96,1400.0,2450000.0,500000.0,322000.0,1820000.0,182000.0,260000.0,17550000.0,,,,,,,,,,,,,,5534000.0,17550000.0,3210000.0,1400.0,,upstream production,12016000.0,3.171304662088905,0.3153276353276353,0.6846723646723647,0.1829059829059829,3952.8571428571427,12535.714285714286,0,0
Farmer,Garut,96,Farmer Data,97,1000.0,500000.0,840000.0,300000.0,1300000.0,100000.0,320000.0,9300000.0,,,,,,,,,,,,,,3360000.0,9300000.0,1660000.0,1000.0,,upstream production,5940000.0,2.767857142857143,0.36129032258064514,0.6387096774193548,0.17849462365591398,3360.0,9300.0,0,0
Farmer,Garut,97,Farmer Data,98,1000.0,500000.0,840000.0,300000.0,1300000.0,100000.0,320000.0,9300000.0,,,,,,,,,,,,,,3360000.0,9300000.0,1660000.0,1000.0,,upstream production,5940000.0,2.767857142857143,0.36129032258064514,0.6387096774193548,0.17849462365591398,3360.0,9300.0,0,0
Farmer,Garut,98,Farmer Data,99,2000.0,3600000.0,900000.0,460000.0,2600000.0,260000.0,490000.0,9400000.0,,,,,,,,,,,,,,8310000.0,9400000.0,4990000.0,2000.0,,upstream production,1090000.0,1.1311672683513838,0.8840425531914894,0.11595744680851064,0.5308510638297872,4155.0,4700.0,0,0
Farmer,Indramayu,1,Farmer Data,103,2000.0,3000000.0,1210000.0,460000.0,2600000.0,260000.0,1190000.0,25650000.0,,,,,,,,,,,,,,8720000.0,25650000.0,5400000.0,2000.0,,upstream production,16930000.0,2.94151376146789,0.3399610136452242,0.6600389863547759,0.21052631578947367,4360.0,12825.0,0,0
Farmer,Indramayu,2,Farmer Data,104,500.0,3000000.0,150000.0,115000.0,650000.0,65000.0,2190000.0,10400000.0,,,,,,,,,,,,,,6170000.0,10400000.0,5340000.0,500.0,,upstream production,4230000.0,1.6855753646677472,0.5932692307692308,0.40673076923076923,0.5134615384615384,12340.0,20800.0,0,0
Farmer,Indramayu,3,Farmer Data,105,4000.0,25000000.0,5000000.0,920000.0,5200000.0,520000.0,590000.0,62400000.0,,,,,,,,,,,,,,37230000.0,62400000.0,30590000.0,4000.0,,upstream production,25170000.0,1.6760676873489122,0.5966346153846154,0.4033653846153846,0.49022435897435895,9307.5,15600.0,0,0
Farmer,Indramayu,4,Farmer Data,106,140.0,245000.0,130000.0,32200.0,182000.0,18200.0,680000.0,1860000.0,,,,,,,,,,,,,,1287400.0,1860000.0,1055000.0,140.0,,upstream production,572600.0,1.4447724095075345,0.6921505376344086,0.3078494623655914,0.5672043010752689,9195.714285714286,13285.714285714286,0,0
Farmer,Indramayu,5,Farmer Data,107,2000.0,3500000.0,500000.0,460000.0,2600000.0,260000.0,590000.0,25650000.0,,,,,,,,,,,,,,7910000.0,25650000.0,4590000.0,2000.0,,upstream production,17740000.0,3.242730720606827,0.30838206627680315,0.6916179337231969,0.17894736842105263,3955.0,12825.0,0,0
Farmer,Indramayu,6,Farmer Data,108,10000.0,34000000.0,5000000.0,2300000.0,13000000.0,1300000.0,1190000.0,86800000.0,,,,,,,,,,,,,,56790000.0,86800000.0,40190000.0,10000.0,,upstream production,30010000.0,1.528438105300229,0.6542626728110599,0.34573732718894007,0.4630184331797235,5679.0,8680.0,0,0
Farmer,Indramayu,7,Farmer Data,109,1000.0,3000000.0,500000.0,230000.0,1300000.0,130000.0,2390000.0,13050000.0,,,,,,,,,,,,,,7550000.0,13050000.0,5890000.0,1000.0,,upstream production,5500000.0,1.728476821192053,0.578544061302682,0.421455938697318,0.45134099616858236,7550.0,13050.0,0,0
Farmer,Indramayu,8,Farmer Data,110,500.0,2400000.0,300000.0,115000.0,1400000.0,65000.0,2190000.0,6550000.0,,,,,,,,,,,,,,6470000.0,6550000.0,4890000.0,500.0,,upstream production,80000.0,1.0123647604327666,0.9877862595419847,0.012213740458015267,0.7465648854961832,12940.0,13100.0,0,0
Farmer,Indramayu,9,Farmer Data,111,2000.0,6000000.0,500000.0,460000.0,4500000.0,260000.0,3190000.0,25650000.0,,,,,,,,,,,,,,14910000.0,25650000.0,9690000.0,2000.0,,upstream production,10740000.0,1.7203219315895373,0.5812865497076023,0.41871345029239765,0.37777777777777777,7455.0,12825.0,0,0
Farmer,Indramayu,10,Farmer Data,112,5000.0,33000000.0,3200000.0,1150000.0,5000000.0,650000.0,2690000.0,66150000.0,,,,,,,,,,,,,,45690000.0,66150000.0,38890000.0,5000.0,,upstream production,20460000.0,1.447800393959291,0.690702947845805,0.309297052154195,0.5879062736205594,9138.0,13230.0,0,0
Farmer,Indramayu,11,Farmer Data,113,10000.0,15000000.0,12000000.0,2300000.0,13000000.0,1300000.0,1190000.0,133650000.0,,,,,,,,,,,,,,44790000.0,133650000.0,28190000.0,10000.0,,upstream production,88860000.0,2.983924983255191,0.3351290684624018,0.6648709315375982,0.2109240553684998,4479.0,13365.0,0,0
Farmer,Indramayu,12,Farmer Data,114,7000.0,12600000.0,5000000.0,1610000.0,9100000.0,910000.0,890000.0,41400000.0,,,,,,,,,,,,,,30110000.0,41400000.0,18490000.0,7000.0,,upstream production,11290000.0,1.3749584855529724,0.7272946859903382,0.27270531400966186,0.4466183574879227,4301.428571428572,5914.285714285715,0,0
Farmer,Indramayu,13,Farmer Data,115,900.0,990000.0,500000.0,180000.0,1800000.0,117000.0,1090000.0,12250000.0,,,,,,,,,,,,,,4677000.0,12250000.0,2580000.0,900.0,,upstream production,7573000.0,2.6192003420996364,0.38179591836734694,0.6182040816326531,0.21061224489795918,5196.666666666667,13611.111111111111,0,0
Farmer,Indramayu,14,Farmer Data,116,280.0,980000.0,200000.0,64400.0,364000.0,36400.0,2150000.0,2100000.0,,,,,,,,,,,,,,3794800.0,2100000.0,3330000.0,280.0,,upstream production,-1694800.0,0.5533888478971224,1.807047619047619,-0.807047619047619,1.5857142857142856,13552.857142857143,7500.0,1,1
Farmer,Indramayu,15,Farmer Data,117,4500.0,14850000.0,5000000.0,1035000.0,5850000.0,585000.0,2440000.0,59400000.0,,,,,,,,,,,,,,29760000.0,59400000.0,22290000.0,4500.0,,upstream production,29640000.0,1.9959677419354838,0.501010101010101,0.498989898989899,0.3752525252525252,6613.333333333333,13200.0,0,0
Farmer,Indramayu,16,Farmer Data,118,3000.0,5700000.0,5000000.0,690000.0,3900000.0,390000.0,1090000.0,49500000.0,,,,,,,,,,,,,,16770000.0,49500000.0,11790000.0,3000.0,,upstream production,32730000.0,2.9516994633273703,0.3387878787878788,0.6612121212121213,0.2381818181818182,5590.0,16500.0,0,0
Farmer,Indramayu,17,Farmer Data,119,5000.0,15000000.0,3000000.0,1150000.0,5000000.0,650000.0,2690000.0,91200000.0,,,,,,,,,,,,,,27490000.0,91200000.0,20690000.0,5000.0,,upstream production,63710000.0,3.317570025463805,0.30142543859649124,0.6985745614035088,0.2268640350877193,5498.0,18240.0,0,0
Farmer,Indramayu,18,Farmer Data,120,6300.0,14490000.0,14200000.0,1449000.0,8190000.0,819000.0,1135000.0,84150000.0,,,,,,,,,,,,,,40283000.0,84150000.0,29825000.0,6300.0,,upstream production,43867000.0,2.08897053347566,0.47870469399881166,0.5212953060011883,0.3544266191325015,6394.126984126984,13357.142857142857,0,0
Farmer,Indramayu,19,Farmer Data,121,7000.0,12250000.0,3000000.0,1610000.0,7700000.0,910000.0,890000.0,131600000.0,,,,,,,,,,,,,,26360000.0,131600000.0,16140000.0,7000.0,,upstream production,105240000.0,4.992412746585736,0.20030395136778115,0.7996960486322189,0.12264437689969605,3765.714285714286,18800.0,0,0
Farmer,Indramayu,20,Farmer Data,122,8000.0,15200000.0,4000000.0,1840000.0,10400000.0,1040000.0,990000.0,39600000.0,,,,,,,,,,,,,,33470000.0,39600000.0,20190000.0,8000.0,,upstream production,6130000.0,1.1831490887361817,0.8452020202020202,0.1547979797979798,0.5098484848484849,4183.75,4950.0,0,0
Farmer,Indramayu,21,Farmer Data,123,6000.0,10800000.0,1000000.0,1380000.0,7800000.0,1200000.0,1900000.0,65000000.0,,,,,,,,,,,,,,24080000.0,65000000.0,13700000.0,6000.0,,upstream production,40920000.0,2.6993355481727574,0.37046153846153845,0.6295384615384615,0.21076923076923076,4013.3333333333335,10833.333333333334,0,0
Farmer,Indramayu,22,Farmer Data,124,2500.0,24000000.0,2000000.0,625000.0,4750000.0,325000.0,2190000.0,41600000.0,,,,,,,,,,,,,,33890000.0,41600000.0,28190000.0,2500.0,,upstream production,7710000.0,1.2275007376807319,0.8146634615384616,0.18533653846153847,0.6776442307692307,13556.0,16640.0,0,0
Farmer,Indramayu,23,Farmer Data,125,230.0,1587000.0,230000.0,52900.0,299000.0,29900.0,1133000.0,2100000.0,,,,,,,,,,,,,,3331800.0,2100000.0,2950000.0,230.0,,upstream production,-1231800.0,0.6302899333693499,1.5865714285714285,-0.5865714285714285,1.4047619047619047,14486.08695652174,9130.434782608696,1,1
Farmer,Indramayu,24,Farmer Data,126,200.0,350000.0,100000.0,46000.0,260000.0,26000.0,2190000.0,2100000.0,,,,,,,,,,,,,,2972000.0,2100000.0,2640000.0,200.0,,upstream production,-872000.0,0.7065948855989233,1.4152380952380952,-0.41523809523809524,1.2571428571428571,14860.0,10500.0,1,1
Farmer,Indramayu,25,Farmer Data,127,2500.0,20000000.0,5000000.0,575000.0,5000000.0,325000.0,2190000.0,32850000.0,,,,,,,,,,,,,,33090000.0,32850000.0,27190000.0,2500.0,,upstream production,-240000.0,0.9927470534904805,1.0073059360730594,-0.0073059360730593605,0.8277016742770168,13236.0,13140.0,1,1
Farmer,Indramayu,26,Farmer Data,128,5000.0,15000000.0,12000000.0,1150000.0,6500000.0,1000000.0,1190000.0,66150000.0,,,,,,,,,,,,,,36840000.0,66150000.0,28190000.0,5000.0,,upstream production,29310000.0,1.7956026058631922,0.5569160997732426,0.44308390022675737,0.42615268329554046,7368.0,13230.0,0,0
Farmer,Indramayu,27,Farmer Data,129,2500.0,20000000.0,1200000.0,575000.0,3250000.0,325000.0,940000.0,32850000.0,,,,,,,,,,,,,,26290000.0,32850000.0,22140000.0,2500.0,,upstream production,6560000.0,1.2495245340433625,0.8003044140030442,0.19969558599695586,0.673972602739726,10516.0,13140.0,0,0
Farmer,Indramayu,28,Farmer Data,130,14000.0,16800000.0,5000000.0,3220000.0,18200000.0,2800000.0,1590000.0,186300000.0,,,,,,,,,,,,,,47610000.0,186300000.0,23390000.0,14000.0,,upstream production,138690000.0,3.9130434782608696,0.25555555555555554,0.7444444444444445,0.12555018786902844,3400.714285714286,13307.142857142857,0,0
Farmer,Indramayu,29,Farmer Data,131,1200.0,2160000.0,400000.0,276000.0,2040000.0,156000.0,1150000.0,18600000.0,,,,,,,,,,,,,,6182000.0,18600000.0,3710000.0,1200.0,,upstream production,12418000.0,3.0087350372047883,0.33236559139784944,0.6676344086021505,0.19946236559139785,5151.666666666667,15500.0,0,0
Farmer,Indramayu,30,Farmer Data,132,250.0,4000000.0,250000.0,105000.0,325000.0,32500.0,1090000.0,2100000.0,,,,,,,,,,,,,,5802500.0,2100000.0,5340000.0,250.0,,upstream production,-3702500.0,0.3619129685480396,2.763095238095238,-1.763095238095238,2.5428571428571427,23210.0,8400.0,1,1
Farmer,Indramayu,31,Farmer Data,133,10000.0,20000000.0,6000000.0,2300000.0,10000000.0,2000000.0,2190000.0,133650000.0,,,,,,,,,,,,,,42490000.0,133650000.0,28190000.0,10000.0,,upstream production,91160000.0,3.145445987291127,0.31791994014216235,0.6820800598578376,0.2109240553684998,4249.0,13365.0,0,0
Farmer,Indramayu,32,Farmer Data,134,2130.0,1917000.0,3000000.0,489900.0,2769000.0,276900.0,1255000.0,29700000.0,,,,,,,,,,,,,,9707800.0,29700000.0,6172000.0,2130.0,,upstream production,19992200.0,3.0593955376089332,0.32686195286195285,0.6731380471380471,0.2078114478114478,4557.652582159624,13943.661971830987,0,0
Farmer,Indramayu,33,Farmer Data,135,5000.0,9000000.0,4000000.0,1150000.0,6500000.0,650000.0,2690000.0,53000000.0,,,,,,,,,,,,,,23990000.0,53000000.0,15690000.0,5000.0,,upstream production,29010000.0,2.209253855773239,0.45264150943396225,0.5473584905660377,0.2960377358490566,4798.0,10600.0,0,0
Farmer,Indramayu,34,Farmer Data,136,6000.0,11400000.0,4000000.0,1380000.0,7800000.0,780000.0,1990000.0,62400000.0,,,,,,,,,,,,,,27350000.0,62400000.0,17390000.0,6000.0,,upstream production,35050000.0,2.2815356489945153,0.43830128205128205,0.561698717948718,0.27868589743589745,4558.333333333333,10400.0,0,0
Farmer,Indramayu,35,Farmer Data,137,2000.0,3500000.0,1000000.0,460000.0,2000000.0,260000.0,2190000.0,25650000.0,,,,,,,,,,,,,,9410000.0,25650000.0,6690000.0,2000.0,,upstream production,16240000.0,2.7258235919234854,0.36686159844054583,0.6331384015594542,0.2608187134502924,4705.0,12825.0,0,0
Farmer,Indramayu,36,Farmer Data,138,20000.0,35000000.0,6000000.0,4600000.0,26000000.0,2600000.0,2190000.0,114400000.0,,,,,,,,,,,,,,76390000.0,114400000.0,43190000.0,20000.0,,upstream production,38010000.0,1.4975782170441156,0.6677447552447553,0.33225524475524476,0.37753496503496503,3819.5,5720.0,0,0
Farmer,Indramayu,37,Farmer Data,139,14193.0,15612300.0,3600000.0,3264390.0,18450900.0,1845090.0,1609300.0,79800000.0,,,,,,,,,,,,,,44381980.0,79800000.0,20821600.0,14193.0,,upstream production,35418020.0,1.7980270370992912,0.5561651629072681,0.4438348370927318,0.260922305764411,3127.033044458536,5622.489959839358,0,0
Farmer,Indramayu,38,Farmer Data,140,1000.0,1100000.0,500000.0,230000.0,1300000.0,200000.0,490000.0,9900000.0,,,,,,,,,,,,,,3820000.0,9900000.0,2090000.0,1000.0,,upstream production,6080000.0,2.5916230366492146,0.38585858585858585,0.6141414141414141,0.2111111111111111,3820.0,9900.0,0,0
Farmer,Indramayu,39,Farmer Data,141,8400.0,35280000.0,5000000.0,1932000.0,10920000.0,2100000.0,1030000.0,59400000.0,,,,,,,,,,,,,,56262000.0,59400000.0,41310000.0,8400.0,,upstream production,3138000.0,1.0557747680494827,0.9471717171717172,0.05282828282828283,0.6954545454545454,6697.857142857143,7071.428571428572,0,0
Farmer,Indramayu,40,Farmer Data,142,500.0,2500000.0,500000.0,115000.0,500000.0,65000.0,1090000.0,11000000.0,,,,,,,,,,,,,,4770000.0,11000000.0,4090000.0,500.0,,upstream production,6230000.0,2.3060796645702304,0.43363636363636365,0.5663636363636364,0.3718181818181818,9540.0,22000.0,0,0
Farmer,Indramayu,41,Farmer Data,143,9800.0,17150000.0,12000000.0,2254000.0,12740000.0,2940000.0,1170000.0,128700000.0,,,,,,,,,,,,,,48254000.0,128700000.0,30320000.0,9800.0,,upstream production,80446000.0,2.6671364031997347,0.3749339549339549,0.625066045066045,0.2355866355866356,4923.877551020408,13132.65306122449,0,0
Farmer,Indramayu,42,Farmer Data,144,10000.0,22000000.0,1500000.0,2300000.0,13000000.0,1300000.0,1690000.0,61650000.0,,,,,,,,,,,,,,41790000.0,61650000.0,25190000.0,10000.0,,upstream production,19860000.0,1.4752333094041636,0.6778588807785888,0.3221411192214112,0.4085969180859692,4179.0,6165.0,0,0
Farmer,Indramayu,43,Farmer Data,145,9800.0,17640000.0,13000000.0,2254000.0,12740000.0,1274000.0,1660000.0,66060000.0,,,,,,,,,,,,,,48568000.0,66060000.0,32300000.0,9800.0,,upstream production,17492000.0,1.360154834458903,0.7352104147744475,0.2647895852255525,0.4889494399031184,4955.918367346939,6740.816326530612,0,0
Farmer,Indramayu,44,Farmer Data,146,12000.0,25200000.0,2000000.0,2760000.0,15600000.0,1560000.0,1990000.0,83750000.0,,,,,,,,,,,,,,49110000.0,83750000.0,29190000.0,12000.0,,upstream production,34640000.0,1.7053553247811037,0.5863880597014925,0.41361194029850745,0.34853731343283584,4092.5,6979.166666666667,0,0
Farmer,Indramayu,45,Farmer Data,147,14000.0,31500000.0,4000000.0,3220000.0,18200000.0,1820000.0,890000.0,101020000.0,,,,,,,,,,,,,,59630000.0,101020000.0,36390000.0,14000.0,,upstream production,41390000.0,1.6941137011571357,0.590279152643041,0.409720847356959,0.3602256978816076,4259.285714285715,7215.714285714285,0,0
Farmer,Indramayu,46,Farmer Data,148,7000.0,15750000.0,1500000.0,1610000.0,9100000.0,910000.0,1590000.0,94050000.0,,,,,,,,,,,,,,30460000.0,94050000.0,18840000.0,7000.0,,upstream production,63590000.0,3.087655942219304,0.3238702817650186,0.6761297182349814,0.20031897926634767,4351.428571428572,13435.714285714286,0,0
Farmer,Indramayu,47,Farmer Data,149,8400.0,35280000.0,5000000.0,1932000.0,10920000.0,2100000.0,1030000.0,112050000.0,,,,,,,,,,,,,,56262000.0,112050000.0,41310000.0,8400.0,,upstream production,55788000.0,1.991575130638797,0.5021151271753681,0.49788487282463184,0.3686746987951807,6697.857142857143,13339.285714285714,0,0
Farmer,Indramayu,48,Farmer Data,150,7000.0,14700000.0,4500000.0,1610000.0,9100000.0,910000.0,1380000.0,44550000.0,,,,,,,,,,,,,,32200000.0,44550000.0,20580000.0,7000.0,,upstream production,12350000.0,1.3835403726708075,0.7227833894500562,0.2772166105499439,0.46195286195286195,4600.0,6364.285714285715,0,0
Farmer,Indramayu,49,Farmer Data,151,7000.0,14700000.0,4000000.0,1610000.0,9100000.0,2100000.0,890000.0,45800000.0,,,,,,,,,,,,,,32400000.0,45800000.0,19590000.0,7000.0,,upstream production,13400000.0,1.4135802469135803,0.7074235807860262,0.2925764192139738,0.4277292576419214,4628.571428571428,6542.857142857143,0,0
