actor,region,dmu,source_sheet,source_row,land_area_m2,land_lease_value_idr,labor_cost_idr,seed_purchase_value_idr,fertilizer_purchase_value_idr,pesticide_purchase_value_idr,equipment_rent_value_idr,production_value_idr,number_of_machines,value_of_milled_grains_idr,amount_of_milled_rice_kg,supporting_equipment_cost_idr,nilaiberashasilgiling,total_revenue_of_milling_machine_idr,total_rice_purchase_kg,total_rice_purchase_idr,building_rent_cost_idr,value_of_rice_sold_idr,total_precipitation_pct,precipitation_quality_pct,value_of_rice_purchase_idr
Wholesaler,Subang,21,Wholesaler Data,86,,,2000000.0,,,,,,,,,500000.0,,,,,3600000.0,49185000.0,,35.0,17000000.0
Retail,Garut,1,Retail Data,2,,,3000000.0,,,,,,,,,150000.0,,,,,200000.0,1750000.0,,0.05,1375000.0
Retail,Garut,2,Retail Data,3,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3500000.0,,0.05,2700000.0
Retail,Garut,3,Retail Data,4,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3500000.0,,0.05,2700000.0
Retail,Garut,4,Retail Data,5,,,3000000.0,,,,,,,,,30000.0,,,,,200000.0,3000000.0,,0.1,2695000.0
Retail,Garut,5,Retail Data,6,,,3000000.0,,,,,,,,,300000.0,,,,,200000.0,3500000.0,,0.05,2612500.0
Retail,Garut,6,Retail Data,7,,,3000000.0,,,,,,,,,100000.0,,,,,200000.0,3000000.0,,0.1,2450000.0
Retail,Garut,7,Retail Data,8,,,500000.00000000105,,,,,,,,,150000.0,,,,,200000.0,3000000.0,,0.05,1960000.0
Retail,Garut,8,Retail Data,9,,,1500000.0,,,,,,,,,300000.0,,,,,100000.0,3500000.0,,0.05,2700000.0
Retail,Garut,9,Retail Data,10,,,1500000.0,,,,,,,,,300000.0,,,,,100000.0,3000000.0,,0.05,2695000.0
Retail,Garut,10,Retail Data,11,,,3000000.0,,,,,,,,,150000.0,,,,,200000.0,3000000.0,,0.05,1980000.0
Retail,Garut,11,Retail Data,12,,,1500000.0,,,,,,,,,300000.0,,,,,100000.0,3500000.0,,0.05,2700000.0
Retail,Garut,12,Retail Data,13,,,1500000.0,,,,,,,,,300000.0,,,,,150000.0,3000000.0,,0.05,2612500.0
Retail,Garut,13,Retail Data,14,,,1500000.0,,,,,,,,,300000.0,,,,,100000.0,3600000.0,,0.05,2700000.0
Retail,Garut,14,Retail Data,15,,,200000.0,,,,,,,,,200000.0,,,,,100000.0,3000000.0,,0.05,2450000.0
Retail,Garut,15,Retail Data,16,,,3000000.0,,,,,,,,,40000.0,,,,,200000.0,3000000.0,,0.05,2695000.0
Retail,Garut,16,Retail Data,17,,,3500000.0,,,,,,,,,200000.0,,,,,150000.0,3500000.0,,0.05,2475000.0
Retail,Garut,17,Retail Data,18,,,3500000.0,,,,,,,,,100000.0,,,,,100000.0,3500000.0,,0.05,2695000.0
Retail,Garut,18,Retail Data,19,,,3000000.0,,,,,,,,,300000.0,,,,,200000.0,3500000.0,,0.05,2612500.0
Retail,Garut,19,Retail Data,20,,,1000000.0,,,,,,,,,150000.0,,,,,100000.0,3000000.0,,0.05,2695000.0
Retail,Garut,20,Retail Data,21,,,3000000.0,,,,,,,,,300000.0,,,,,200000.0,3500000.0,,0.05,1900000.0
Retail,Garut,21,Retail Data,22,,,3500000.0,,,,,,,,,300000.0,,,,,100000.0,3000000.0,,0.05,2695000.0
Retail,Garut,22,Retail Data,23,,,3500000.0,,,,,,,,,300000.0,,,,,100000.0,3600000.0,,0.05,2700000.0
Retail,Garut,23,Retail Data,24,,,3000000.0,,,,,,,,,100000.0,,,,,200000.0,3500000.0,,0.05,2612500.0
Retail,Indramayu,1,Retail Data,28,,,3000000.0,,,,,,,,,300000.0,,,,,200000.0,2500000.0,,0.1,2250000.0
Retail,Indramayu,2,Retail Data,29,,,1000000.0,,,,,,,,,300000.0,,,,,200000.0,1800000.0,,0.05,2475000.0
Retail,Indramayu,3,Retail Data,30,,,3000000.0,,,,,,,,,150000.0,,,,,200000.0,3500000.0,,0.05,2612500.0
Retail,Indramayu,4,Retail Data,31,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,2500000.0,,0.05,2450000.0
Retail,Indramayu,5,Retail Data,32,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3500000.0,,0.05,1960000.0
Retail,Indramayu,6,Retail Data,33,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3000000.0,,0.1,2695000.0
Retail,Indramayu,7,Retail Data,34,,,3000000.0,,,,,,,,,200000.0,,,,,100000.0,2500000.0,,0.15,1960000.0
Retail,Indramayu,8,Retail Data,35,,,3000000.0,,,,,,,,,72000.0,,,,,50000.0,700000.0,,0.05,585000.0
Retail,Indramayu,9,Retail Data,36,,,3000000.0,,,,,,,,,72000.0,,,,,200000.0,2232000.0,,0.05,1880000.0
Retail,Indramayu,10,Retail Data,37,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,2500000.0,,0.05,2695000.0
Retail,Indramayu,11,Retail Data,38,,,3000000.0,,,,,,,,,200000.0,,,,,480000.0,3000000.0,,0.1,2695000.0
Retail,Indramayu,12,Retail Data,39,,,4500000.0,,,,,,,,,400000.0,,,,,200000.0,3500000.0,,0.3,2695000.0
Retail,Indramayu,13,Retail Data,40,,,4000000.0,,,,,,,,,200000.0,,,,,100000.0,3600000.0,,0.05,2695000.0
Retail,Indramayu,14,Retail Data,41,,,2000000.0,,,,,,,,,400000.0,,,,,250000.0,3000000.0,,0.05,2475000.0
Retail,Indramayu,15,Retail Data,42,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3500000.0,,0.05,2695000.0
Retail,Indramayu,16,Retail Data,43,,,4000000.0,,,,,,,,,200000.0,,,,,200000.0,3000000.0,,0.05,1900000.0
Retail,Karawang,1,Retail Data,47,,,3000000.0,,,,,,,,,50000.0,,,,,150000.0,1900000.0,,0.1,1900000.0
Retail,Karawang,2,Retail Data,48,,,3000000.0,,,,,,,,,100000.0,,,,,200000.0,2500000.0,,0.4,2695000.0
Retail,Karawang,3,Retail Data,49,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3000000.0,,0.1,2695000.0
Retail,Karawang,4,Retail Data,50,,,3000000.0,,,,,,,,,300000.0,,,,,200000.0,3000000.0,,0.05,2450000.0
Retail,Karawang,5,Retail Data,51,,,3000000.0,,,,,,,,,200000.0,,,,,100000.0,3000000.0,,0.05,2695000.0
Retail,Karawang,6,Retail Data,52,,,1500000.0,,,,,,,,,300000.0,,,,,200000.0,3000000.0,,0.05,2475000.0
Retail,Karawang,7,Retail Data,53,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3000000.0,,0.05,2475000.0
Retail,Karawang,8,Retail Data,54,,,3000000.0,,,,,,,,,300000.0,,,,,200000.0,3000000.0,,0.05,2695000.0
Retail,Karawang,9,Retail Data,55,,,3000000.0,,,,,,,,,250000.0,,,,,200000.0,2500000.0,,0.05,2450000.0
Retail,Karawang,10,Retail Data,56,,,3000000.0,,,,,,,,,150000.0,,,,,200000.0,2500000.0,,0.05,2695000.0
Retail,Karawang,11,Retail Data,57,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3000000.0,,0.05,2695000.0
Retail,Karawang,12,Retail Data,58,,,3000000.0,,,,,,,,,300000.0,,,,,250000.0,3000000.0,,0.1,1800000.0
Retail,Karawang,13,Retail Data,59,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3000000.0,,0.1,2695000.0
Retail,Karawang,14,Retail Data,60,,,3000000.0,,,,,,,,,150000.0,,,,,200000.0,3000000.0,,0.1,2695000.0
Retail,Karawang,15,Retail Data,61,,,3000000.0,,,,,,,,,50000.0,,,,,100000.0,3000000.0,,0.15,2695000.0
Retail,Karawang,16,Retail Data,62,,,3000000.0,,,,,,,,,200000.0,,,,,100000.0,3000000.0,,0.2,1960000.0
Retail,Subang,1,Retail Data,67,,,500000.0,,,,,,,,,250000.0,,,,,150000.0,2500000.0,,0.05,2695000.0
Retail,Subang,2,Retail Data,68,,,3000000.0,,,,,,,,,150000.0,,,,,200000.0,2500000.0,,0.05,2375000.0
Retail,Subang,3,Retail Data,69,,,250000.0,,,,,,,,,150000.0,,,,,150000.0,2500000.0,,0.1,1960000.0
Retail,Subang,4,Retail Data,70,,,500000.0,,,,,,,,,350000.0,,,,,150000.0,3000000.0,,0.1,2695000.0
Retail,Subang,5,Retail Data,71,,,3000000.0,,,,,,,,,80000.0,,,,,200000.0,3000000.0,,0.05,2695000.0
Retail,Subang,6,Retail Data,72,,,3000000.0,,,,,,,,,100000.0,,,,,200000.0,3000000.0,,0.05,1900000.0
Retail,Subang,7,Retail Data,73,,,3000000.0,,,,,,,,,150000.0,,,,,150000.0,3000000.0,,0.1,2695000.0
Retail,Subang,8,Retail Data,74,,,3000000.0,,,,,,,,,150000.0,,,,,150000.0,2500000.0,,0.1,2450000.0
Retail,Subang,9,Retail Data,75,,,200000.0,,,,,,,,,100000.0,,,,,200000.0,2000000.0,,0.4,1600000.0
Retail,Subang,10,Retail Data,76,,,2100000.0,,,,,,,,,300000.0,,,,,300000.0,3000000.0,,0.4,2475000.0
Retail,Subang,11,Retail Data,77,,,3000000.0,,,,,,,,,100000.0,,,,,200000.0,3000000.0,,0.4,2695000.0
Retail,Subang,12,Retail Data,78,,,500000.0,,,,,,,,,100000.0,,,,,200000.0,3325000.0,,0.25,2450000.0
Retail,Subang,13,Retail Data,79,,,3000000.0,,,,,,,,,100000.0,,,,,200000.0,3500000.0,,0.45,2695000.0
Retail,Subang,14,Retail Data,80,,,1500000.0,,,,,,,,,50000.0,,,,,200000.0,3000000.0,,0.35,2612500.0
Retail,Subang,15,Retail Data,81,,,1000000.0,,,,,,,,,100000.0,,,,,200000.0,3000000.0,,0.4,2695000.0
Retail,Subang,16,Retail Data,82,,,3000000.0,,,,,,,,,50000.0,,,,,200000.0,3000000.0,,0.35,2250000.0
Retail,Subang,17,Retail Data,83,,,3000000.0,,,,,,,,,50000.0,,,,,200000.0,2000000.0,,0.3,1750000.0
Retail,Subang,18,Retail Data,84,,,3000000.0,,,,,,,,,50000.0,,,,,200000.0,1800000.0,,0.3,1400000.0
Retail,Subang,19,Retail Data,85,,,3000000.0,,,,,,,,,50000.0,,,,,200000.0,1600000.0,,0.35,1750000.0
Retail,Tasikmalaya,1,Retail Data,89,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3000000.0,,0.25,2475000.0
Retail,Tasikmalaya,2,Retail Data,90,,,4800000.0,,,,,,,,,200000.0,,,,,200000.0,3000000.0,,0.4,2695000.0
Retail,Tasikmalaya,3,Retail Data,91,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3000000.0,,0.4,2612500.0
Retail,Tasikmalaya,4,Retail Data,92,,,5600000.0,,,,,,,,,200000.0,,,,,200000.0,3000000.0,,0.25,1960000.0
Retail,Tasikmalaya,5,Retail Data,93,,,3000000.0,,,,,,,,,300000.0,,,,,200000.0,3000000.0,,0.2,2695000.0
Retail,Tasikmalaya,6,Retail Data,94,,,3000000.0,,,,,,,,,500000.0,,,,,200000.0,3465000.0,,0.1,3240000.0
Retail,Tasikmalaya,7,Retail Data,95,,,3000000.0,,,,,,,,,250000.0,,,,,200000.0,3000000.0,,0.05,2695000.0
Retail,Tasikmalaya,8,Retail Data,96,,,3000000.0,,,,,,,,,250000.0,,,,,150000.0,3000000.0,,0.1,2695000.0
Retail,Tasikmalaya,9,Retail Data,97,,,2700000.0,,,,,,,,,150000.0,,,,,200000.0,3000000.0,,0.1,2450000.0
Retail,Tasikmalaya,10,Retail Data,98,,,3000000.0,,,,,,,,,250000.0,,,,,150000.0,3000000.0,,0.1,2612500.0
Retail,Tasikmalaya,11,Retail Data,99,,,3000000.0,,,,,,,,,180000.0,,,,,200000.0,3000000.0,,0.15,2475000.0
Retail,Tasikmalaya,12,Retail Data,100,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3000000.0,,0.05,2695000.0
Retail,Tasikmalaya,13,Retail Data,101,,,3000000.0,,,,,,,,,250000.0,,,,,150000.0,3000000.0,,0.05,2450000.0
Retail,Tasikmalaya,14,Retail Data,102,,,1800000.0,,,,,,,,,150000.0,,,,,200000.0,3000000.0,,0.05,2375000.0
Retail,Tasikmalaya,15,Retail Data,103,,,3000000.0,,,,,,,,,200000.0,,,,,300000.0,3000000.0,,0.15,2695000.0
Retail,Tasikmalaya,16,Retail Data,104,,,3000000.0,,,,,,,,,300000.0,,,,,300000.0,3000000.0,,0.1,2695000.0
Retail,Tasikmalaya,17,Retail Data,105,,,3000000.0,,,,,,,,,200000.0,,,,,100000.0,3000000.0,,0.15,2612500.0
Retail,Tasikmalaya,18,Retail Data,106,,,3000000.0,,,,,,,,,200000.0,,,,,320000.0,3000000.0,,0.2,2695000.0
Retail,Tasikmalaya,19,Retail Data,107,,,3000000.0,,,,,,,,,350000.0,,,,,320000.0,3000000.0,,0.15,2475000.0
Retail,Tasikmalaya,20,Retail Data,108,,,3000000.0,,,,,,,,,300000.0,,,,,200000.0,3000000.0,,0.15,2695000.0
Retail,Tasikmalaya,21,Retail Data,109,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3000000.0,,0.15,1900000.0
Retail,Tasikmalaya,22,Retail Data,110,,,3000000.0,,,,,,,,,200000.0,,,,,200000.0,3000000.0,,0.15,2695000.0
Retail,Tasikmalaya,23,Retail Data,111,,,3000000.0,,,,,,,,,400000.0,,,,,200000.0,3520000.0,,0.15,2695000.0
Retail,Tasikmalaya,24,Retail Data,112,,,3000000.0,,,,,,,,,150000.0,,,,,200000.0,3520000.0,,0.15,2695000.0
Retail,Tasikmalaya,25,Retail Data,113,,,3000000.0,,,,,,,,,200000.0,,,,,150000.0,2000000.0,,0.05,2450000.0
Retail,Tasikmalaya,26,Retail Data,114,,,400000.0,,,,,,,,,200000.0,,,,,200000.0,2250000.0,,0.1,2850000.0
Retail,Tasikmalaya,27,Retail Data,115,,,2000000.0,,,,,,,,,500000.0,,,,,200000.0,3000000.0,,0.1,2250000.0
Retail,Tasikmalaya,28,Retail Data,116,,,2000000.0,,,,,,,,,300000.0,,,,,250000.0,2500000.0,,0.2,2695000.0
